-39.5688587587301,-48.8114519270348,-2.20468518826044,0.00015452956227,98.9
-39.6281472002302,-48.892108119433,-2.20466997641952,0.000149395282001,99
-39.687434480029,-48.9727652590336,-2.20465527852087,0.000144261036354,99.1
-39.7467206381298,-49.053423313333,-2.20464109456223,0.000139126824156,99.2
-39.8060057143302,-49.1340822497332,-2.2046274245414,0.000133992644231,99.3
-39.86528974873,-49.2147420358342,-2.20461426845627,0.000128858495403,99.4
-39.9245727810303,-49.2954026389343,-2.2046016263048,0.000123724376492,99.5
-39.9838548513289,-49.3760640265336,-2.20458949808503,0.000118590286319,99.6
-40.0431359995291,-49.4567261660341,-2.20457788379508,0.000113456223702,99.7
-40.1024162655303,-49.5373890249339,-2.20456678343317,0.000108322187459,99.8
-40.1616956891303,-49.6180525706332,-2.20455619699755,0.000103188176405,99.9
-40.2209743104304,-49.6987167707339,-2.2045461244866,9.80541893548627E-05,100
-40.2802521693302,-49.7793815924342,-2.20453656589875,9.29202251216107E-05,100.1
-40.3395293055291,-49.8600470034344,-2.20452752123252,8.77862825175271E-05,100.2
-40.3988057592305,-49.9407129710344,-2.2045189904865,8.26523603536631E-05,100.3
-40.4580815702302,-50.0213794626343,-2.20451097365937,7.75184574400383E-05,100.4
-40.5173567784295,-50.1020464458343,-2.20450347074989,7.23845725856989E-05,100.5
-40.5766314237299,-50.1827138879344,-2.20449648175688,6.7250704598779E-05,100.6
-40.6359055461307,-50.2633817565347,-2.20449000667927,6.21168522865626E-05,100.7
-40.6951791855299,-50.3440500189336,-2.20448404551605,5.69830144555407E-05,100.8
-40.7544523818306,-50.4247186427347,-2.20447859826629,5.18491899114751E-05,100.9
-40.8137251749304,-50.5053875952344,-2.20447366492914,4.67153774594565E-05,101
-40.8729976048307,-50.5860568439348,-2.20446924550384,4.15815759039647E-05,101.1
-40.9322697113294,-50.666726356334,-2.2044653399897,3.64477840489322E-05,101.2
-40.9915415344294,-50.747396099734,-2.20446194838611,3.13140006978001E-05,101.3
-41.0508131140305,-50.8280660418332,-2.20445907069254,2.61802246535826E-05,101.4
-41.1100844901303,-50.9087361498332,-2.20445670690855,2.10464547189244E-05,101.5
-41.16935570243,-50.9894063913343,-2.20445485703377,1.59126896961616E-05,101.6
-41.2286267911295,-51.0700767337348,-2.20445352106791,1.0778928387385E-05,101.7
-41.2878977959299,-51.1507471445348,-2.20445269901077,5.64516959449536E-06,101.8
-41.347168756829,-51.2314175910342,-2.20445239086221,5.11412119269407E-07,101.9
-41.35307318163,-51.2394537809341,-2.29752209008613,0,0
-41.4208516619292,-51.3156719742347,-2.29790882170801,-0.007584492622672,0.1
-41.4886761676298,-51.3918232111337,-2.29906945827678,-0.01518196578756,0.2
-41.5565927242296,-51.4678405348332,-2.30100531920366,-0.022805244378352,0.3
-41.62464735713,-51.5436569890335,-2.30371858440954,-0.030466838220016,0.4
-41.6928860917305,-51.6192056170348,-2.30721226531566,-0.038178775233042,0.5
-41.761354953429,-51.6944194624339,-2.31149016351022,-0.045952423520287,0.6
-41.8300999678304,-51.7692315686345,-2.31655681638321,-0.053798298904076,0.7
-41.8991671602307,-51.8435749791333,-2.3224174288381,-0.061725854647815,0.8
