-10316.453078294133,16004.522454704194,2.507951023841958,-0.0,0.0
-10316.53366596495,16004.581663042394,2.507951023841958,-0.0,0.1
-10316.614253635767,16004.640871380592,2.507951023841958,-0.0,0.2
-10316.694841306584,16004.700079718792,2.507951023841958,-0.0,0.30000000000000004
-10316.7754289774,16004.759288056992,2.507951023841958,-0.0,0.4
-10316.856016648217,16004.81849639519,2.507951023841958,-0.0,0.5
-10316.936604319035,16004.87770473339,2.507951023841958,-0.0,0.6000000000000001
-10317.017191989851,16004.93691307159,2.507951023841958,-0.0,0.7000000000000001
-10317.097779660668,16004.996121409788,2.507951023841958,-0.0,0.8
-10317.178367331484,16005.055329747987,2.507951023841958,-0.0,0.9
-10317.258955002302,16005.114538086187,2.507951023841958,-0.0,1.0
-10317.339542673119,16005.173746424385,2.507951023841958,-0.0,1.1
-10317.420130343935,16005.232954762585,2.507951023841958,-0.0,1.2000000000000002
-10317.500718014751,16005.292163100785,2.507951023841958,-0.0,1.3
-10317.58130568557,16005.351371438983,2.507951023841958,-0.0,1.4000000000000001
-10317.661893356386,16005.410579777183,2.507951023841958,-0.0,1.5
-10317.742481027202,16005.469788115382,2.507951023841958,-0.0,1.6
-10317.823068698019,16005.52899645358,2.507951023841958,-0.0,1.7000000000000002
-10317.903656368837,16005.58820479178,2.507951023841958,-0.0,1.8
-10317.984244039653,16005.64741312998,2.507951023841958,-0.0,1.9000000000000001
-10318.06483171047,16005.706621468178,2.507951023841958,-0.0,2.0
-10318.145419381286,16005.765829806378,2.507951023841958,-0.0,2.1
-10318.226007052104,16005.825038144578,2.507951023841958,-0.0,2.2
-10318.30659472292,16005.884246482776,2.507951023841958,-0.0,2.3000000000000003
-10318.387182393737,16005.943454820976,2.507951023841958,-0.0,2.4000000000000004
-10318.467770064553,16006.002663159175,2.507951023841958,-0.0,2.5
-10318.548357735372,16006.061871497373,2.507951023841958,-0.0,2.6
-10318.628945406188,16006.121079835573,2.507951023841958,-0.0,2.7
-10318.709533077004,16006.180288173773,2.507951023841958,-0.0,2.8000000000000003
-10318.790120747823,16006.239496511971,2.507951023841958,-0.0,2.9000000000000004
-10318.870708418639,16006.29870485017,2.507951023841958,-0.0,3.0
-10318.951296089455,16006.35791318837,2.507951023841958,-0.0,3.1
-10319.031883760272,16006.417121526569,2.507951023841958,-0.0,3.2
-10319.11247143109,16006.476329864769,2.507951023841958,-0.0,3.3000000000000003
-10319.193059101906,16006.535538202968,2.507951023841958,-0.0,3.4000000000000004
-10319.273646772723,16006.594746541166,2.507951023841958,-0.0,3.5
-10319.35423444354,16006.653954879366,2.507951023841958,-0.0,3.6
-10319.434822114357,16006.713163217566,2.507951023841958,-0.0,3.7
-10319.515409785174,16006.772371555766,2.507951023841958,-0.0,3.8000000000000003
-10319.59599745599,16006.831579893964,2.507951023841958,-0.0,3.9000000000000004
-10319.676585126806,16006.890788232164,2.507951023841958,-0.0,4.0
-10319.757172797625,16006.949996570364,2.507951023841958,-0.0,4.1000000000000005
-10319.837760468441,16007.009204908562,2.507951023841958,-0.0,4.2
-10319.918348139257,16007.068413246761,2.507951023841958,-0.0,4.3
-10319.998935810074,16007.127621584961,2.507951023841958,-0.0,4.4
-10320.079523480892,16007.18682992316,2.507951023841958,-0.0,4.5
-10320.160111151708,16007.246038261359,2.507951023841958,-0.0,4.6000000000000005
-10320.240698822525,16007.305246599559,2.507951023841958,-0.0,4.7
-10320.321286493341,16007.364454937757,2.507951023841958,-0.0,4.800000000000001
-10320.40187416416,16007.423663275957,2.507951023841958,-0.0,4.9
-10320.482461834976,16007.482871614156,2.507951023841958,-0.0,5.0
-10320.563049505792,16007.542079952354,2.507951023841958,-0.0,5.1000000000000005
-10320.643637176609,16007.601288290554,2.507951023841958,-0.0,5.2
-10320.724224847427,16007.660496628754,2.507951023841958,-0.0,5.300000000000001
-10320.804812518243,16007.719704966952,2.507951023841958,-0.0,5.4
-10320.88540018906,16007.778913305152,2.507951023841958,-0.0,5.5
-10320.965987859878,16007.838121643352,2.507951023841958,-0.0,5.6000000000000005
-10321.046575530694,16007.89732998155,2.507951023841958,-0.0,5.7
-10321.12716320151,16007.95653831975,2.507951023841958,-0.0,5.800000000000001
-10321.207750872327,16008.01574665795,2.507951023841958,-0.0,5.9
-10321.288338543145,16008.074954996147,2.507951023841958,-0.0,6.0
-10321.368926213961,16008.134163334347,2.507951023841958,-0.0,6.1000000000000005
-10321.449513884778,16008.193371672547,2.507951023841958,-0.0,6.2
-10321.530101555594,16008.252580010745,2.507951023841958,-0.0,6.300000000000001
-10321.610689226412,16008.311788348945,2.507951023841958,-0.0,6.4
-10321.691276897229,16008.370996687145,2.507951023841958,-0.0,6.5
-10321.771864568045,16008.430205025343,2.507951023841958,-0.0,6.6000000000000005
-10321.852452238862,16008.489413363543,2.507951023841958,-0.0,6.7
-10321.93303990968,16008.548621701742,2.507951023841958,-0.0,6.800000000000001
-10322.013627580496,16008.60783003994,2.507951023841958,-0.0,6.9
-10322.094215251313,16008.66703837814,2.507951023841958,-0.0,7.0
-10322.174802922129,16008.72624671634,2.507951023841958,-0.0,7.1000000000000005
-10322.255390592947,16008.785455054538,2.507951023841958,-0.0,7.2
-10322.335978263764,16008.844663392738,2.507951023841958,-0.0,7.300000000000001
-10322.41656593458,16008.903871730938,2.507951023841958,-0.0,7.4
-10322.497153605396,16008.963080069136,2.507951023841958,-0.0,7.5
-10322.577741276215,16009.022288407336,2.507951023841958,-0.0,7.6000000000000005
-10322.65832894703,16009.081496745535,2.507951023841958,-0.0,7.7
-10322.738916617847,16009.140705083733,2.507951023841958,-0.0,7.800000000000001
-10322.819504288665,16009.199913421933,2.507951023841958,-0.0,7.9
-10322.900091959482,16009.259121760133,2.507951023841958,-0.0,8.0
-10322.980679630298,16009.318330098331,2.507951023841958,-0.0,8.1
-10323.061267301115,16009.37753843653,2.507951023841958,-0.0,8.200000000000001
-10323.141854971933,16009.43674677473,2.507951023841958,-0.0,8.3
-10323.22244264275,16009.495955112929,2.507951023841958,-0.0,8.4
-10323.303030313566,16009.555163451128,2.507951023841958,-0.0,8.5
-10323.383617984382,16009.614371789328,2.507951023841958,-0.0,8.6
-10323.4642056552,16009.673580127526,2.507951023841958,-0.0,8.700000000000001
-10323.544793326017,16009.732788465726,2.507951023841958,-0.0,8.8
-10323.625380996833,16009.791996803926,2.507951023841958,-0.0,8.9
-10323.70596866765,16009.851205142124,2.507951023841958,-0.0,9.0
-10323.786556338468,16009.910413480324,2.507951023841958,-0.0,9.1
-10323.867144009284,16009.969621818524,2.507951023841958,-0.0,9.200000000000001
-10323.9477316801,16010.028830156722,2.507951023841958,-0.0,9.3
-10324.028319350917,16010.088038494921,2.507951023841958,-0.0,9.4
-10324.108907021735,16010.147246833121,2.507951023841958,-0.0,9.5
-10324.189494692551,16010.20645517132,2.507951023841958,-0.0,9.600000000000001
-10324.270082363368,16010.265663509519,2.507951023841958,-0.0,9.700000000000001
-10324.350670034184,16010.324871847719,2.507951023841958,-0.0,9.8
-10324.431257705002,16010.384080185917,2.507951023841958,-0.0,9.9
-10324.511845375819,16010.443288524117,2.507951023841958,-0.0,10.0
-10324.592433046635,16010.502496862317,2.507951023841958,-0.0,10.100000000000001
-10324.673020717451,16010.561705200515,2.507951023841958,-0.0,10.200000000000001
-10324.75360838827,16010.620913538714,2.507951023841958,-0.0,10.3
-10324.834196059086,16010.680121876914,2.507951023841958,-0.0,10.4
-10324.914783729902,16010.739330215112,2.507951023841958,-0.0,10.5
-10324.99537140072,16010.798538553312,2.507951023841958,-0.0,10.600000000000001
-10325.075959071537,16010.857746891512,2.507951023841958,-0.0,10.700000000000001
-10325.156546742353,16010.91695522971,2.507951023841958,-0.0,10.8
-10325.23713441317,16010.97616356791,2.507951023841958,-0.0,10.9
-10325.317722083988,16011.03537190611,2.507951023841958,-0.0,11.0
-10325.398309754804,16011.09458024431,2.507951023841958,-0.0,11.100000000000001
-10325.47889742562,16011.153788582507,2.507951023841958,-0.0,11.200000000000001
-10325.559485096437,16011.212996920707,2.507951023841958,-0.0,11.3
-10325.640072767255,16011.272205258907,2.507951023841958,-0.0,11.4
-10325.720660438072,16011.331413597105,2.507951023841958,-0.0,11.5
-10325.801248108888,16011.390621935305,2.507951023841958,-0.0,11.600000000000001
-10325.881835779704,16011.449830273505,2.507951023841958,-0.0,11.700000000000001
-10325.962423450523,16011.509038611703,2.507951023841958,-0.0,11.8
-10326.043011121339,16011.568246949902,2.507951023841958,-0.0,11.9
-10326.123598792155,16011.627455288102,2.507951023841958,-0.0,12.0
-10326.204186462972,16011.6866636263,2.507951023841958,-0.0,12.100000000000001
-10326.28477413379,16011.7458719645,2.507951023841958,-0.0,12.200000000000001
-10326.365361804606,16011.8050803027,2.507951023841958,-0.0,12.3
-10326.445949475423,16011.864288640898,2.507951023841958,-0.0,12.4
-10326.52653714624,16011.923496979098,2.507951023841958,-0.0,12.5
-10326.607124817057,16011.982705317298,2.507951023841958,-0.0,12.600000000000001
-10326.687712487874,16012.041913655496,2.507951023841958,-0.0,12.700000000000001
-10326.76830015869,16012.101121993695,2.507951023841958,-0.0,12.8
-10326.848887829507,16012.160330331895,2.507951023841958,-0.0,12.9
-10326.929475500325,16012.219538670093,2.507951023841958,-0.0,13.0
-10327.010063171141,16012.278747008293,2.507951023841958,-0.0,13.100000000000001
-10327.090650841958,16012.337955346493,2.507951023841958,-0.0,13.200000000000001
-10327.171238512776,16012.39716368469,2.507951023841958,-0.0,13.3
-10327.251826183592,16012.45637202289,2.507951023841958,-0.0,13.4
-10327.332413854409,16012.51558036109,2.507951023841958,-0.0,13.5
-10327.413001525225,16012.574788699289,2.507951023841958,-0.0,13.600000000000001
-10327.493589196043,16012.633997037488,2.507951023841958,-0.0,13.700000000000001
